"Guid","AccountId","Application__c","Comments","ContactId","Description","IsEscalated","ParentId","Priority","Reason","Status","Subject","SuppliedCompany","SuppliedName","SuppliedPhone","Type","TypeDetail__c"
33a12463-5562-41bd-8794-2b45237cc66b,bf059387-8284-445e-bd00-0767cc9f2115,"#N/A","#N/A",90f66ae3-5d82-4a97-a44f-22eac495ca42,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
33c030c5-c10d-4467-a960-f45d4c0b5275,96d7af6a-c0c5-4c61-94f3-0eae12135527,"#N/A","#N/A",7f288ddf-e94c-465f-8d5b-29eca8bca797,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
33e8782b-3729-4daf-9e74-fbc457e55000,3ccab815-d7e7-41f3-b4fd-2330a1d72ef4,"#N/A","#N/A",864f334c-d27b-4eeb-829e-4b25487e264f,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
33fa370c-dca0-4593-8274-b6e34fa50f69,10e91ef8-aa9e-46d3-98c4-3dcd2daebaf3,"#N/A","#N/A",5a75a3dd-4dae-496f-8147-98c563139898,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
340e8c21-42ec-452e-91b4-5f4f6cdcab9f,9eae2f4e-7674-4079-97f6-43a58e08547e,"#N/A","#N/A",8a3489ea-7478-4d01-b2b3-e2d8316c9c56,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
348a5e77-982f-4680-8615-13417dcd3fdf,5d3d94e5-a96e-47d4-8a8b-659f31066b00,"#N/A","#N/A",73926584-3db1-475e-999a-1a43b1e57aba,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Escalated,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
34cf34c0-acb3-48c5-865f-692cd5f44f9f,26258eba-e337-4dca-8ed1-5f562843401e,"#N/A","#N/A",b2ef8991-fddc-4bc8-82ad-c45f2d04d92e,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Rejected,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
35046beb-82f9-4ad7-a9b1-8f9d4a1ddd3e,8f9c068e-835d-424f-9d37-1388be4a7d0a,"#N/A","#N/A",ff5e8836-078e-4927-bf19-c8d273de62ff,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,On Hold,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
356a06b8-6b05-45bb-a1da-a6b765d79d09,f8a47c2c-fc3b-4c9e-9acb-3d22bef201df,"#N/A","#N/A",328b11c4-8355-42c2-bbc1-98a91d8db063,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Closed,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
35bc2ba2-6ac0-45b9-8b13-01a97472ece0,41e8e8fa-fab4-4918-a0f5-be6363506287,"#N/A","#N/A",209dafd4-75bf-4b06-b478-2f213e7c056d,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Escalated,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
35caadf6-df39-4938-8f28-e52c0102b0c7,24f50e58-4087-4f6d-9636-75c7ad837983,"#N/A","#N/A",7dfba14d-c837-49e6-897a-48d6a5bc865f,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Closed,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
35f88f52-a719-487e-bcd8-01f63e894528,f8a47c2c-fc3b-4c9e-9acb-3d22bef201df,"#N/A","#N/A",66336b59-cb68-4c0e-8a17-67d41dace16c,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
363044ab-b26a-4b8f-9fcb-2251449e7cac,1780077c-4e79-4a5e-949f-64ab5a73d3c8,"#N/A","#N/A",a99c9a4b-1789-4a03-a470-33f36ddce83d,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Rejected,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
36569943-bc99-4566-9856-a08191fdbd52,56c3380d-3fef-4f9d-9a48-939666a8bddd,"#N/A","#N/A",fa58c1a6-d050-43fc-8a5d-cd4fda7e418c,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Pending Approval,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3666b0ca-92d0-4693-a5ec-e0402bcfe70f,26258eba-e337-4dca-8ed1-5f562843401e,"#N/A","#N/A",40670876-03f2-451f-a5ca-d4c9af7deb3e,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
368a6c7d-b203-4e4f-ac93-c86f78c16a8d,ababff38-4578-4e08-8890-2e39ab7dbfb9,"#N/A","#N/A",31d8d25f-7f60-476e-9713-bd071aa5f5ba,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
369aa5cd-0ece-499e-81d2-dbee68b2d7a3,f782f506-826c-47d4-95d2-69f4e289526c,"#N/A","#N/A",5a75a3dd-4dae-496f-8147-98c563139898,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Escalated,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
36b62541-2eb5-42d8-9aa7-cc859a990439,4ef1d2af-8174-4ce4-b114-f13d2888ccdd,"#N/A","#N/A",e5719155-e677-4a38-87c0-057eea46284c,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
36c6db0f-11b5-4e03-881c-62b374ec9c2e,cf13d698-1117-4a21-b6e0-f65f7349be47,"#N/A","#N/A",d21ae7bc-7c85-4beb-9879-c5ba3fbbe611,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Closed,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
36cac97c-81bd-402b-aa52-57cfdde32c7a,e1a5cd00-57ea-4cfa-b0ed-daba7d98a467,"#N/A","#N/A",8f8c077b-3b3c-45be-a42d-fa09f2cdf8a0,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,New,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
36cf96b0-dabe-424c-b59c-41479e4fb870,0f6dd887-3a4f-47a1-a040-364591a7523c,"#N/A","#N/A",2df4157c-d624-4c6c-9b04-9a7f1b2d7799,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Approved,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
36da7a86-5b6d-4559-ad0a-9893a0bf84ed,06772fb8-581c-442b-af31-c8000c725cb9,"#N/A","#N/A",f738613b-47b3-41a8-9fe0-8b932c6d8183,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Rejected,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
36eb8643-aba7-4696-a5c9-5a189acd7a3b,33a1801d-7094-4807-a185-2fa6024d7ffe,"#N/A","#N/A",b4491bf4-e537-4c0c-bf74-ab272ed9de9e,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Pending Approval,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
37079886-5431-4afd-aee7-b026094ddf72,4aacc34c-f7ad-42a6-90a9-4fe5a81e0fe0,"#N/A","#N/A",a1df11af-388e-4b20-8bfe-49b2ed1424a4,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
37939ed1-f598-40be-8134-b1f391e621c2,3ccab815-d7e7-41f3-b4fd-2330a1d72ef4,"#N/A","#N/A",90f0bfda-16cc-4568-b650-69446fb28ffb,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Pending Approval,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
37cebe50-265c-4e96-804a-aff49feffd14,1e4b3100-25f6-4608-8783-44cba06ac0ca,"#N/A","#N/A",96773882-d192-4f05-9b52-d935e9a70590,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
37d273dc-f617-4edc-a0fc-f1e8228e6aba,72cca046-1b05-41ef-b852-1bba002295e4,"#N/A","#N/A",19a0cdc9-19d6-46e4-8857-5372ddb5e5c6,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,New,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
38145e5b-0268-4170-8da5-fbecccdae264,10e91ef8-aa9e-46d3-98c4-3dcd2daebaf3,"#N/A","#N/A",a0e2a9b8-ea17-4100-85de-95a3cbd954ea,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,New,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3867f869-e55f-4ee6-bd80-e6018a161d42,d845ff04-7523-4f84-b767-a2c0249e7eb8,"#N/A","#N/A",ed3dc3a7-f171-45f2-a37b-0fbec024bafe,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Closed,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
387d707c-6ef1-4130-887e-9e96958a2890,fe9c3252-f59e-4b0c-a3db-4b5c62ff2bf6,"#N/A","#N/A",9219917a-930f-49bd-9451-9ca4beda1a15,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Closed,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
38bb18f6-be84-4ee4-9320-40a497b58445,70205bf9-736c-49c5-ae32-a967f24aecd9,"#N/A","#N/A",c37b3fb2-9a11-4624-87ee-c71b826a4666,EMEA Case,false,"#N/A",Medium,Existing problem,On Hold,Additional license on renewal.,"#N/A","#N/A","#N/A",Problem,"#N/A"
38d90c13-86b2-414b-9139-4feff6c63db4,37fe4d88-c638-4fda-8b0e-3e9f13b59ec9,"#N/A","#N/A",d9a86232-a744-4366-8549-3f11886dabbc,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
38ddcb75-ca40-4009-beb1-4cb1393fedba,dd7d4738-6278-42df-964f-d94cfc6722a2,"#N/A","#N/A",c51cefc7-fa49-4c9c-931f-bc08d6dec65f,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Approved,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
391d65aa-ffc7-405b-bbef-855bc6006f1f,f6bc67cb-92cd-4ed6-a978-34951c3af38b,"#N/A","#N/A",a1a4d03c-dca9-4273-8f10-8d92984bae01,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
394d37c7-5435-47ff-b255-858bc1cb3f54,210a7e16-1f76-4a98-bdd4-88fc7c26bd8b,"#N/A","#N/A",b6fb9363-3a32-488d-8112-12c7d62e8845,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3966b4b0-a9d2-4e76-bb4b-f749598a0ab5,7d7982a6-c395-48a7-a798-6695ca118534,"#N/A","#N/A",926aea46-0d6b-4b13-be1a-0ba749527eba,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Pending Approval,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
399d037b-c07a-4c39-8ea8-078d70e5b0a5,a0fa5923-8383-4b45-a5c0-8512b7433db6,"#N/A","#N/A",d31ca2fd-ee9e-4cd1-b315-c255fa8e8187,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Approved,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3a072cb3-1253-452e-941f-02f0fe0e397e,07f02b8a-4e74-40b8-886f-dde2dc55b552,"#N/A","#N/A",7ef8eee9-12b3-446e-a98d-986203166db7,"#N/A",false,"#N/A",Medium,"#N/A",New,No access to review new contracts,"#N/A","#N/A","#N/A",Problem,"#N/A"
3a09c2ac-5d0d-4e55-9dec-0b33f57c1cf1,94f72062-01cb-4fd2-8412-bc75f3d8910e,"#N/A","#N/A",be691f66-f96c-4385-9e72-5698b46817c7,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Pending Approval,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3a154b52-76ac-44e4-8005-edf806bf5c89,d98994db-7868-4884-9b0e-6cf91f2a4252,"#N/A","#N/A",0128d8fd-4ca8-4225-8163-24ef8588ec86,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Closed,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3aafcf97-f25d-402c-a485-dc99cb5d015e,2642247a-1caf-4981-bfa4-f686c951e57c,"#N/A","#N/A",dd1ea701-b326-4037-8745-7f325529b425,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Rejected,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
3ab5a429-0ff0-4c5e-831b-d54057c4b7e5,a704cfb8-ce78-43a6-a1d4-e7823018c366,"#N/A","#N/A",9ab55efb-722b-4bc5-9703-0258ab30fed9,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Rejected,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3adc7919-380e-44fe-b92c-5a9bf6e8f54c,dacd6726-2282-4204-9f6f-41357e172399,"#N/A","#N/A",aaddcd26-8c62-4b7f-a30b-2c25b31032e0,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,On Hold,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
3b001a2f-b205-4da5-82e4-f610e80c97b5,06772fb8-581c-442b-af31-c8000c725cb9,"#N/A","#N/A",aa3ccdc0-4a0e-46e0-9da3-96d09ce1da99,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Escalated,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3b073f2a-8bd3-4ac3-84b1-7d5ae7c8ac70,9020415f-8c52-4c77-95a8-85a4f5e80eab,"#N/A","#N/A",a9e25bc5-874b-4e71-9b35-e8f5a09d72f7,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Escalated,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3b1b5782-2444-4e21-b468-69af810b34f6,e4ac435f-5f4a-4cef-8d52-fdf60c82c495,"#N/A","#N/A",051a41f8-772b-430c-b2b8-f1780d2396fd,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Pending Approval,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3b28a102-80fb-4715-99f5-4e26b7044227,4ae730c3-a865-4bc0-87f1-737c88d126de,"#N/A","#N/A",da1db374-24f6-4057-b0ac-d84911cf11e6,"#N/A",false,"#N/A",Medium,"#N/A",Closed,Missing 3 line itmes,"#N/A","#N/A","#N/A",Problem,"#N/A"
3b40c84c-11cb-4f69-9ca8-e9f43f1b915b,39758dc1-27ed-4d92-8df3-e5cc00e55781,"#N/A","#N/A",87929609-7fc7-4211-ae5e-27a2d9a62738,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3b862548-19a0-48b1-8c3e-6789daec7dde,fe9c3252-f59e-4b0c-a3db-4b5c62ff2bf6,"#N/A","#N/A",90671ef2-6288-489b-bbab-216db58b04fa,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,Approved,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3b91d555-bb83-419f-afa7-9ff10184aefc,e4ac435f-5f4a-4cef-8d52-fdf60c82c495,"#N/A","#N/A",98869134-8c92-4224-a8e7-de672071cf87,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Approved,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
3b9e04ee-c363-4560-b7c9-beff69b8e83a,d7a5ed64-a1da-45cf-a423-423142069699,"#N/A","#N/A",c7fe6437-5460-4221-a3f8-785536325c1b,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,Escalated,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
3bf20cdc-63d5-4c39-a196-bfef8ff7e0f3,9020415f-8c52-4c77-95a8-85a4f5e80eab,"#N/A","#N/A",ddd88879-6572-4b9b-8510-3f20ecba88f2,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Pending Approval,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
3c141906-d5d5-4a5d-ae99-6d44c211f9e3,9d6f00a2-5127-49ef-8922-4a0fbb277c3b,"#N/A","#N/A",94aa3926-c286-414e-802d-3b75e82c4c05,User Needs Help,false,"#N/A",Medium,User didn't attend training,Escalated,Storing  Data,"#N/A","#N/A","#N/A",Problem,"#N/A"
3c624656-ac64-4a58-a497-69dba767d9eb,5100857c-1520-47c9-a576-a2bbd24b8f1c,"#N/A","#N/A",e556928c-3047-408a-b35b-829546f36772,User Needs Help,false,"#N/A",Medium,Instructions not clear,Pending Approval,Adding Parameters to Button,"#N/A","#N/A","#N/A",Question,"#N/A"
3c789c2e-de0b-46ca-8959-327e81a9f728,72cca046-1b05-41ef-b852-1bba002295e4,"#N/A","#N/A",d9e80d93-2217-42cb-aa49-15066b161878,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,On Hold,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3c7dc5aa-161c-409e-876b-28321b56f052,8debfd42-878c-4273-8c1c-7a64781c98d4,"#N/A","#N/A",d9a86232-a744-4366-8549-3f11886dabbc,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,On Hold,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3cb3dace-7fc2-4e79-a236-d6d8f45b7246,dacd6726-2282-4204-9f6f-41357e172399,"#N/A","#N/A",75491ca1-a263-4a5d-ac99-fde39e8e99dd,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Rejected,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3cba35ec-d195-4bc5-a260-06a6abb3c369,0615d973-7662-470c-804f-9e8a845c344e,"#N/A","#N/A",29e3dcc1-5fc3-42d0-836a-ff807ce08738,I'd like to block access to company analytics for certain users of the Inventory Management Suite.,false,"#N/A",Medium,Instructions not clear,Approved,How do we restrict access?,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3cc14260-e0c7-423b-a72f-12140bb25e59,aba768c3-5818-4d00-82b8-2a6dcc5a5d03,"#N/A","#N/A",19f9cfa8-9113-4c3c-b9ac-8b8b8917d713,Is it possible to make our widgets waterproof?,false,"#N/A",Low,New problem,Rejected,Widgets aren't waterproof,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3cf1fdc4-600b-4b9a-96c8-9adbcd746644,0f6dd887-3a4f-47a1-a040-364591a7523c,"#N/A","#N/A",040d89bc-61d1-4045-bb44-228516552da4,I have forgotten my login. Please send me new credentials.,false,"#N/A",Medium,Instructions not clear,On Hold,Login credentials,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3cf74011-4494-46b7-b6ac-7ba476bd2ed9,e5035626-d6ea-47fb-b481-e7d3b05fdda2,"#N/A","#N/A",0a05dad9-ee18-48c2-9ec7-c47dcde78b4c,I'm having trouble using the xyz widget....,false,"#N/A",High,Instructions not clear,Rejected,Trouble using the xyz widget,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3d27f4b8-1b0c-4b75-899d-061c2cb3b9bc,acdb972f-0fea-4a9d-85d0-1940db7fa5f3,"#N/A","#N/A",ca42cd3d-f820-4cbd-bf83-fb091ed0fb42,My company makes and app. Can we integrate it with your products?,false,"#N/A",Medium,Complex Functionallity,Closed,Third Party Integrations,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3d2ac76e-572a-4eb7-9b7b-c00efe79f015,5a13c2ca-beb2-426c-985f-6a274133d212,"#N/A","#N/A",8d406089-db7f-426c-a07e-229924fb1e05,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,New,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
3d467aea-2756-428f-95b2-f8a43562397c,91891bbd-a0e9-4bcd-9e1e-90a0c3004dea,"#N/A","#N/A",2fac6d1a-fe5d-4d7c-ace0-257c75652a34,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Rejected,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
3d8fbc20-54cd-4152-a91f-41b3c008cdef,1e4b3100-25f6-4608-8783-44cba06ac0ca,"#N/A","#N/A",f770edb4-cea0-4685-af39-35533420f1eb,After we received your new waterproof widgets we noticed they didn't float. What gives?,false,"#N/A",Low,New problem,Closed,Waterproof Widgets don’t float,"#N/A","#N/A","#N/A",Feature Request,"#N/A"
3dbb42cb-b379-4939-882b-910c84e2cf4a,97aecde5-9421-473e-906c-437c52c56134,"#N/A","#N/A",60fdcac7-fa71-48df-8687-5c70b08dad84,I was wondering if It is possible to o delete my profiles and start from scratch?,false,"#N/A",Medium,User didn't attend training,On Hold,Can I delete all my profiles?,"#N/A","#N/A","#N/A",Question,"#N/A"
3dd8755a-3260-4791-ba2a-d77ae61f0ad7,07f02b8a-4e74-40b8-886f-dde2dc55b552,"#N/A","#N/A",b554cdcc-8f13-4cd4-ba79-b201b4a5b210,When I upgraded to the newest version some of my integrations broke,false,"#N/A",High,New problem,Closed,Newest update cause an error,"#N/A","#N/A","#N/A",Problem,"#N/A"
